id,pulled_at,bus_stop_code,bus_stop_name,service_no,estimated_arrival,load_status
1125,2026-06-18T19:00:02.697041,75009,Tampines Interchange,38,2026-06-18T19:12:00+08:00,SEA
1126,2026-06-18T19:00:02.697041,75009,Tampines Interchange,4,2026-06-18T19:09:00+08:00,SEA
1127,2026-06-18T19:00:02.697041,75009,Tampines Interchange,460,2026-06-18T19:00:00+08:00,SEA
1128,2026-06-18T19:00:02.697041,75009,Tampines Interchange,65,2026-06-18T19:05:00+08:00,SEA
1129,2026-06-18T19:00:02.697041,75009,Tampines Interchange,67,2026-06-18T19:03:00+08:00,SEA
1130,2026-06-18T19:00:02.697041,75009,Tampines Interchange,68,2026-06-18T19:05:15+08:00,SEA
1131,2026-06-18T19:00:02.697041,75009,Tampines Interchange,68B,2026-06-18T19:02:00+08:00,SEA
1132,2026-06-18T19:00:02.697041,75009,Tampines Interchange,69,2026-06-18T19:00:00+08:00,SEA
1133,2026-06-18T19:00:02.697041,75009,Tampines Interchange,72,2026-06-18T18:59:15+08:00,SEA
1134,2026-06-18T19:00:02.697041,75009,Tampines Interchange,8,2026-06-18T19:04:00+08:00,SEA
1135,2026-06-18T19:00:02.697041,75009,Tampines Interchange,81,2026-06-18T19:05:00+08:00,SEA
1136,2026-06-18T19:00:02.697041,75009,Tampines Interchange,969,2026-06-18T19:02:00+08:00,SEA
1137,2026-06-18T19:00:02.697041,46008,Woodlands Interchange,911,2026-06-18T19:04:09+08:00,SEA
1138,2026-06-18T19:00:02.697041,46008,Woodlands Interchange,911A,2026-06-18T19:01:00+08:00,SEA
1139,2026-06-18T19:00:02.697041,46008,Woodlands Interchange,912,2026-06-18T19:16:40+08:00,SEA
1140,2026-06-18T19:00:02.697041,46008,Woodlands Interchange,912B,2026-06-18T18:59:07+08:00,SEA
1141,2026-06-18T19:00:02.697041,46008,Woodlands Interchange,913,2026-06-18T18:59:03+08:00,SEA
1142,2026-06-18T19:00:02.697041,46008,Woodlands Interchange,913M,2026-06-18T19:00:00+08:00,SEA
